"ProbeID","All_Effect_Random","UCSC_RefGene_Names"
"cg19825302",0.00867433250979043,"SNAR-F"
"cg24940951",-0.00867198474956452,"HAR1B"
"cg01347786",-0.00866998095609964,"RBMS3"
"cg23978242",-0.00866803771248007,"DIP2C"
"cg01821018",0.00866759330535493,"TACSTD2"
"cg09035930",0.00866691200408729,"SLC15A4"
"cg26116937",-0.00866663976254513,"DIP2C"
"cg23720974",-0.00866661861527876,"IFT80"
"cg04679902",0.00866089548806292,"TBX1"
"cg15107869",0.00865994556490332,"SSR3"
"cg03751055",0.00865855630847451,"MGMT"
"cg11464438",-0.00865469039619545,"PSD4"
"cg23165913",0.00865152812049355,"CCDC88C"
"cg23480619",0.00864930985563131,"KCNE1"
"cg07388493",-0.00864857959790812,"NDUFS5"
"cg22845912",0.00864652006505154,"SLA"
"cg27573991",0.00864287838296528,"C1orf150"
"cg16440058",0.00864281367059746,"ASIP"
"cg18390025",-0.00864248317296067,"ELOVL3"
"cg17280129",0.00864221504742625,"NHS"
"cg09196942",-0.00864130094021789,"PRAMEF1"
"cg11481675",-0.00863641577820397,"NRG1"
"cg17279365",0.00863458336162838,"ESRRG"
"cg06911110",-0.00863254998589169,"CROCC"
"cg09343819",-0.00863251423022528,"OR1M1"
"cg01998785",0.00863224962886983,"LPCAT2"
"cg19563671",-0.00863172346583645,"HEXIM1"
"cg11179629",0.00863120935769774,"MMGT1"
"cg00488364",-0.00862877108237131,"IL13RA2"
"cg27040993",0.00862513986133357,"KLHL34"
"cg06582266",-0.00862347685141895,"DOK7"
"cg07220032",-0.00862344551496991,"SPATA13"
"cg13448596",-0.00862286384677017,"MYOM2"
"cg24469412",-0.0086226976411613,"LYPD1"
"cg25894160",0.00862228650730127,"C20orf3"
"cg12165772",0.00862107884944688,"DLX3"
"cg23933289",0.00862034775600568,"FAM20B"
"cg03146219",-0.00861930487103234,"NADSYN1"
"cg05995465",0.00861893360452228,"HDAC4"
"cg03045133",-0.00861805702099445,"HCG2P7"
"cg13119609",-0.00861754352516989,"APOC2"
"cg14937228",0.00861685871220744,"FAM107B"
"cg20648369",0.00861464253864381,"ADARB2"
"cg01832325",0.00861412390095186,"HBBP1"
"cg23220637",-0.00861269710748858,"HLA-DOA"
"cg26426564",0.00861066706886454,"INPP5A"
"cg09105442",0.00860931337740082,"ADARB2"
"cg02562299",0.00860700417771483,"HAS3"
"cg23111655",-0.0086053994212816,"CAPZB"
"cg08600378",0.00860492125554894,"PRHOXNB"
"cg07455279",0.00860209221615751,"NDUFA3"
"cg25880954",0.00860130738218495,"MGC12982"
"cg07175582",0.00860061963289687,"LYPLAL1"
"cg01556112",-0.00860019726664603,"SEPT6"
"cg05460996",0.00859940103599958,"RNASET2"
"cg01171844",-0.00859899794920951,"SOX5"
"cg05697274",-0.0085985441749525,"GALNT2"
"cg24124954",-0.00859845679041265,"BAT1"
"cg24952411",0.00859632116166986,"RREB1"
"cg23256235",0.00859585926107397,"TCP10"
"cg11827998",0.00859218304591767,"TMEM121"
"cg16377738",0.00859168051629173,"C17orf99"
"cg01489256",-0.00858993539573943,"TDH"
"cg05886546",0.00858983064067989,"WNK4"
"cg02182476",-0.00858456062578647,"LOC100128573"
"cg03117379",0.00858420055662819,"SNORD17"
"cg13156931",-0.00858369455232261,"PRHOXNB"
"cg19103429",-0.00858260104358644,"CDK6"
"cg15820961",-0.00858237227639919,"HLA-DRB1"
"cg25397029",-0.00858114575617134,"ANKRD2"
"cg05952817",-0.00858011885702071,"TMEM132C"
"cg13175739",0.00857899916270139,"STYK1"
"cg01408260",0.00857809489680522,"TMSB15B"
"cg07493874",0.00857751767812502,"CLPTM1L"
"cg26951705",-0.00857675638974329,"ZNF787"
"cg26820259",-0.00857627813472747,"PKHD1"
"cg26913058",0.00857619077870796,"MRPL28"
"cg20198242",-0.00857604321525933,"HLA-H"
"cg22443212",-0.00857518086712324,"RNF213"
"cg14539658",0.00857419670763838,"NDRG2"
"cg15185986",0.00857416980265012,"FARP1"
"cg23415761",0.00857378252714821,"GNPDA1"
"cg03092271",-0.00857294088254877,"RPSAP58"
"cg25893992",-0.00856844866527331,"HIC1"
"cg27635110",0.00856768099966397,"MYT1L"
"cg11442110",0.00856622903861119,"FLJ35220"
"cg05952322",0.00856460283339587,"HRNBP3"
"cg16151960",0.00856438152450951,"PHF15"
"cg25376651",0.00856176695744927,"EEF1DP3"
"cg06442844",-0.00856077247305397,"ZCCHC12"
"cg03343571",0.0085537228670218,"RNF39"
"cg13810723",0.00855369163696472,"SRRM4"
"cg15090899",0.00855101920620008,"RPS6KA2"
"cg25003924",0.00854663108704404,"ARPP19"
"cg02615735",-0.0085464447682184,"LY6G5C"
"cg27404824",-0.00854618868827989,"ADARB2"
"cg12662084",-0.00854411058582471,"KIF13A"
"cg14971320",0.00854229254475576,"RASGEF1A"
"cg25711003",-0.00854217205602223,"PHLDB2"
"cg05787209",-0.00854166739549352,"STX1B"
"cg08742575",-0.00854100364396891,"C21orf56"
"cg03340754",0.0085409408778691,"PCDHB4"
"cg17374802",0.0085376402813429,"EPX"
"cg19419291",0.00853671912792694,"ELL2"
"cg21665744",-0.00853630215578672,"POU6F2"
"cg24087438",-0.00853567173320186,"ITGAE"
"cg02267270",-0.00853540415001424,"MDGA1"
"cg09310966",-0.00853326218988366,"TREM1"
"cg19599611",0.00853202934320322,"AQR"
"cg10186605",0.00853103731081477,"NF1"
"cg13496837",0.00853008619245565,"CBWD1"
"cg06707236",-0.0085285870139183,"C19orf22"
"cg09885502",0.00852717797576943,"GNAS"
"cg04029366",-0.00852654650537642,"CXorf36"
"cg15644671",0.00852578046475393,"CYP26C1"
"cg13672106",0.0085244860088583,"TMEM99"
"cg01808284",-0.0085191325442188,"HTR4"
"cg26493814",-0.00851733470225867,"EIF6"
"cg04306507",0.00851644447435507,"LGALS3"
"cg23085143",-0.00851586788787282,"SVOPL"
"cg17786516",0.00850404630048554,"CCR5"
"cg08167110",0.00850167813768916,"FAM160A1"
"cg02677192",0.00850166246737438,"PDXK"
"cg00982214",0.00849763052793455,"SYT2"
"cg12687157",0.0084976150295807,"MARVELD2"
"cg19601530",-0.00849756796634855,"AFAP1"
"cg17017284",0.00849744025916499,"USP21"
"cg18449879",-0.00849686979279303,"CYP4F11"
"cg09284949",-0.0084966398369104,"SHANK1"
"cg01476678",-0.00849656952521384,"UNC5A"
"cg16875032",-0.00849624828987539,"SNTB1"
"cg23018689",-0.00849535536290853,"DARC"
"cg24391982",-0.00849361404408654,"THBS2"
"cg15677681",0.00849350867226337,"TSPAN18"
"cg06621799",0.00849171983927273,"MIA3"
"cg16340422",-0.00849055790184671,"PLD6"
"cg06121226",0.00848818415841018,"SLC4A4"
"cg19169023",-0.00848707391540764,"TYRO3"
"cg00522231",0.00848689655595662,"ITGB1BP1"
"cg21598190",-0.00848545602211954,"MAD1L1"
"cg23101028",0.00848511199697206,"DOC2B"
"cg10935612",-0.00848446580434595,"UBE2QL1"
"cg04605617",-0.00848301351490941,"PLA2G2C"
"cg03089994",0.00847850351355106,"FAM46D"
"cg07421287",0.00847828396094464,"KCNA3"
"cg16365973",-0.00847404070440982,"KIAA2013"
"cg19028706",-0.00847338881692611,"TRAK1"
"cg24169822",-0.00846792920190346,"HOXA4"
"cg18028999",-0.00846189160124672,"C15orf26"
"cg02382795",0.00845937206724486,"MLXIPL"
"cg10135717",-0.00845867695422196,"ADAMTS17"
"cg07690127",-0.00845863171042547,"MAD1L1"
"cg13261390",0.00845849182364181,"LRRC16A"
"cg10837116",0.00845454527325333,"KRT1"
"cg12213414",-0.00845397540993009,"LYG2"
"cg05008139",-0.00845257606140633,"SORCS3"
"cg04320476",-0.00845133754636079,"SLC43A2"
"cg19002579",0.00844892430011779,"SMPX"
"cg07589078",-0.00844861776056578,"OR51A2"
"cg04794662",-0.00844835070889144,"FOXP1"
"cg14063347",-0.00844688771896138,"AGTPBP1"
"cg26839410",0.00844224195628753,"NTM"
"cg24082121",-0.00844120645602184,"TPPP"
"cg17988187",0.00843754194201284,"LOC100189589"
"cg13489987",-0.00843541515319682,"GPHN"
"cg11304846",-0.0084352305342075,"BCORL1"
"cg06834998",-0.00843150730388116,"PF4"
"cg24742349",0.00843108684794142,"CAST"
"cg17067544",0.00843050152208588,"IL6"
"cg27488741",-0.00842986287319716,"SULT2A1"
"cg24399337",-0.00842721837705114,"LOC84856"
"cg15349559",0.00842444655707039,"ADARB1"
"cg11639708",0.00842344375495311,"MBOAT1"
"cg10065736",0.00842124519572011,"FBXW8"
"cg09768654",0.0084206020823577,"SRPK3"
"cg16995959",-0.00841965454428562,"ZCCHC14"
"cg06938143",-0.00841719430532506,"C8orf12"
"cg18942579",-0.00841518168134377,"TMEM49"
"cg17781958",0.00841431688239937,"BAHCC1"
"cg23573129",0.00841420303460514,"TBX1"
"cg05809437",-0.00841366963427625,"DLGAP2"
"cg09841842",0.0084131760590693,"FRMD6"
"cg10530883",0.00841267127954443,"IRX1"
"cg19961153",-0.00841108693380358,"ALPPL2"
"cg15014975",0.00840884114991812,"RUNX3"
"cg00983705",0.008406866499772,"ATXN1"
"cg14419141",-0.00840536352292155,"FAM26F"
"cg17452006",0.00840308361361197,"OLA1"
"cg24818524",0.00840200910930343,"FRMPD4"
"cg18362897",-0.00840194117323802,"PSMD10"
"cg02623200",0.00839604753459997,"SPAG17"
"cg21287883",-0.00839570332534017,"NFATC2"
"cg15113168",-0.00839469179806359,"ODZ4"
"cg04245026",0.0083935444871955,"ADARB2"
"cg10040594",-0.00839298786460909,"ITPK1"
"cg13994504",-0.00839286408236551,"ANKRD2"
"cg17330097",0.00839245814191912,"CTSE"
"cg27209729",-0.00839071769921899,"NRXN2"
"cg00755980",0.008388515189681,"C10orf107"
"cg25938530",-0.00838826281686584,"ITIH1"
"cg02220965",0.00838640704430413,"MYST1"
"cg01973676",0.00838461857264719,"CUX1"
"cg17758696",0.00838364155291138,"ST3GAL1"
"cg01512230",-0.00838312153044424,"PELI2"
"cg18438850",-0.00838222197838266,"ITGA1"
"cg19023300",-0.00838148891198837,"FOLH1B"
"cg04065210",-0.00838147934263793,"DPY19L1"
"cg23251761",-0.00838139728207186,"PIK3CD"
"cg24117372",-0.00837908946186508,"C1orf9"
"cg12025642",-0.00837834979536641,"TBX22"
"cg09022230",-0.00837817730619424,"TNRC18"
"cg27284034",0.00837594575591916,"CTRB1"
"cg27378537",-0.00837531994016555,"SDHAP3"
"cg02608124",0.00837295284013998,"MRGPRX4"
"cg24850474",0.00837172951941391,"ATP13A1"
"cg01924561",-0.00837062411456073,"SLC2A1"
"cg23572455",0.00836839001284306,"SLC9A7"
"cg20821042",-0.00836720434326525,"HLA-DQA2"
"cg02467170",0.00836687762644468,"DHFR"
"cg07011961",0.00836649692896332,"PRDM9"
"cg19448292",0.00836630314757095,"C20orf118"
"cg10143960",-0.00836478026369195,"TTLL10"
"cg09477407",-0.00836252141389695,"TXNRD1"
"cg25149516",-0.00836152816385848,"TPPP"
"cg26326746",0.00836144735214818,"MIR505"
"cg05998295",0.0083609354945367,"XPO7"
"cg26645432",0.00836089695068182,"HLA-DPB1"
"cg11781306",0.00836082406336326,"PCDHA2"
"cg14598478",0.0083604115566667,"ADAMTSL3"
"cg08468913",-0.00836036354598172,"SEMA5B"
"cg13872627",-0.00835651636570126,"HLA-C"
"cg26515213",0.00835432831503521,"CRADD"
"cg06692974",-0.00835342292294877,"AFAP1L1"
"cg05449108",0.00835191055626023,"RPH3AL"
"cg06353069",0.00835130557022407,"RAB17"
"cg01231141",0.00835125704149801,"ADAMTS2"
"cg00080972",0.00834905241795973,"RUFY1"
"cg06570358",0.00834662134429496,"ARHGAP10"
"cg07241909",0.00834434916194295,"USH1C"
"cg25855001",0.00834390860250381,"RAP1GAP2"
"cg14222964",-0.00834311242905847,"LDLRAD3"
"cg00957886",-0.00834260724246204,"PDE7A"
"cg17183232",0.0083420945200013,"PINK1"
"cg25258033",0.00834142044574225,"RNASET2"
"cg02633149",0.00834130399506882,"METRNL"
"cg14553895",-0.00834055797400943,"PIK3CA"
"cg24844769",0.0083386874400491,"INSR"
"cg22729008",0.00833847715399173,"KIF26B"
"cg25476565",-0.00833817576347422,"ALDH7A1"
"cg03958363",-0.00833727846247695,"TMEM184A"
"cg08818610",-0.00833696259732772,"FAM65B"
"cg25643253",0.00833656970640645,"VKORC1L1"
"cg15361697",-0.00833592635444336,"PCDHB17"
"cg02939078",-0.00833545026036985,"TCFL5"
"cg12717203",0.00833479074816565,"ZNF718"
"cg06965072",-0.00833379237536589,"JAKMIP3"
"cg05482413",0.0083337407541628,"MOXD2"
"cg17826679",-0.0083324485012063,"SLC44A2"
"cg07107453",0.00833140251332515,"IFI44"
"cg03306615",0.00833018017704366,"ASCL2"
"cg04726200",-0.00832828086571516,"SLC22A18"
"cg16406611",-0.00832827584396692,"IFITM5"
"cg21032741",-0.00832668240340936,"C12orf35"
"cg15398841",-0.00832662526950555,"PF4"
"cg17468100",-0.00832650532666827,"C22orf27"
"cg00471141",-0.00832636746707265,"LPL"
"cg18876007",-0.00832365285340367,"LHX8"
"cg00570635",0.00832204444783511,"RAB1A"
"cg12937950",-0.00832149154771934,"AHRR"
"cg26159068",0.0083204062970439,"HLA-DQB1"
"cg26390598",-0.00831996691810742,"B3GALT5"
"cg02183564",0.00831933659292404,"CCDC146"
"cg23161492",-0.00831888525182762,"ANPEP"
"cg01660911",0.00831760323680897,"psiTPTE22"
"cg16779839",0.0083161370250853,"BAHCC1"
"cg02760293",0.0083155486199731,"PPP2R2B"
"cg12014753",0.00831451529960462,"ATP9A"
"cg24112628",-0.00831375986102686,"LRP11"
"cg24955743",-0.00831178659948628,"PANK4"
"cg23615892",-0.00831175669973018,"USH2A"
"cg22941573",-0.00831044489006283,"TMEM189"
"cg23490161",-0.00830977209872463,"SDHA"
"cg23486701",-0.00830805394470798,"SPTBN1"
"cg16655343",0.00830680787971414,"LOC285830"
"cg03283124",-0.00830413440761946,"PCDH9"
"cg09676013",0.00829845941484147,"HLA-DPB2"
"cg04392554",-0.00829760402474459,"TTC38"
"cg02136066",0.00829706120980312,"BTNL2"
"cg13264543",-0.00829640075953967,"BMP6"
"cg20315954",0.00829524609641549,"PMP22"
"cg03810198",0.00829501878822811,"MXRA7"
"cg19711530",-0.00829490504814319,"WNT3"
"cg06112835",0.00829407981047603,"MRPL21"
"cg02589576",0.00829390656993154,"TNNT2"
"cg24626554",0.00829336442499168,"LOC389458"
"cg16553272",0.00829259276467297,"SLC44A4"
"cg27168858",-0.00829157316782744,"DHCR24"
"cg18450420",0.00829002813095408,"FAM107B"
"cg03462714",-0.00828910474809008,"ADARB2"
"cg21585512",-0.00828909656567791,"LOC399959"
"cg14190889",-0.00828830367934479,"HLA-H"
"cg04441577",0.00828693176313122,"LPP"
"cg09373148",-0.00828589521341936,"ESYT3"
"cg20925811",-0.00828483544070522,"MMP9"
"cg24015282",-0.00828458266091841,"PCDHGA4"
"cg00112260",0.00828439661764316,"PEF1"
"cg00997251",0.00828388240628267,"ARHGAP26"
"cg11609571",0.00828344321688727,"PRELID2"
"cg06484169",0.00828265306640477,"HLA-DPB1"
"cg12192813",0.00827972960002987,"HLA-DQB1"
"cg09312897",-0.00827738573788666,"HLA-DQB1"
"cg20090066",-0.00827650666488253,"PDE2A"
"cg00817885",-0.00827588199324458,"SERPINA7"
"cg15159987",-0.00827350681900374,"CPAMD8"
"cg27541604",0.0082723858233074,"AIM2"
"cg00506859",-0.00827190062211097,"GFRAL"
"cg21220520",-0.00826947296631699,"C14orf105"
"cg04683516",-0.00826903865267321,"AKR1C2"
"cg26115667",0.00826883184655251,"TRAF3"
"cg07449620",0.00826682384628442,"FAM133A"
"cg00391067",0.00826657766668161,"LOC100271715"
"cg16544463",0.00826640727198393,"INPP5A"
"cg14272688",0.00826613911987212,"MRI1"
"cg26853458",0.00826438107841315,"RCVRN"
"cg23496178",0.00826286247317702,"C7orf50"
"cg00783006",-0.00826147773002775,"FLJ41350"
"cg16868784",-0.0082597926803361,"TMEM116"
"cg05082466",0.00825936910579376,"SERPINB6"
"cg20094343",0.00825686749430874,"BRUNOL4"
"cg23830185",-0.0082555160523188,"TNS1"
"cg06459104",0.00825459483640132,"EPB41L3"
"cg16706502",-0.00825254458886254,"C14orf126"
"cg16723800",-0.00824964655497593,"TAF7L"
"cg26700447",-0.00824949400821651,"CCKBR"
"cg02772880",-0.00824822391484556,"HYDIN"
"cg02582191",-0.00824756189247004,"OR6B2"
"cg03020379",-0.00824601661166854,"PTGER1"
"cg03962527",0.00824532851704173,"ADD3"
"cg22691626",-0.00824514397126776,"PLEKHA5"
"cg15129815",-0.00824425514587212,"FAM69C"
"cg21653913",-0.00824068971348523,"EGLN2"
"cg18934443",0.00824059659810048,"ATP6V0E2"
"cg08766812",-0.00824019792188996,"RGMA"
"cg23549342",0.00823943630431997,"SETMAR"
"cg01470356",-0.00823894466975604,"PHOX2B"
"cg14560110",0.00823891951896047,"CCDC144NL"
"cg00785941",0.0082383884362769,"OR2L13"
"cg17890940",-0.00823645896396693,"ELFN1"
"cg15834841",0.0082358128238409,"LOC643406"
"cg08066376",-0.00823552670907823,"MRPL16"
"cg14220678",-0.00823121814367646,"CCDC17"
"cg23959569",0.00823053328447361,"MAP7D2"
"cg03536711",0.00823028813452286,"LOC400804"
"cg14215625",0.0082299208483608,"DYX1C1"
"cg23372297",-0.0082298381226274,"PRB2"
"cg12306414",-0.00822918730720537,"LOC285548"
"cg13821176",0.00822812089190471,"TRIB1"
"cg08332163",-0.00822710433279663,"AIM1L"
"cg18705808",-0.00822499281086942,"TMEM184A"
"cg18620571",-0.00822467350867532,"TNFAIP2"
"cg08960815",-0.00822162058051845,"GIMAP4"
"cg05608543",-0.00822059752620199,"TSPAN4"
"cg18700744",0.0082179322015236,"NAA25"
"cg22772698",-0.00821772779074375,"ZBP1"
"cg17733820",-0.00821682424403275,"PLA2G3"
"cg16115627",0.00821567925227304,"DPP6"
"cg21351392",0.00821539149076582,"AGPAT4"
"cg18702104",-0.0082146723282075,"QDPR"
"cg21301341",0.00821085347346642,"GJA3"
"cg02563156",-0.0082091481071062,"FHL2"
"cg24503407",0.0082086262395528,"PM20D1"
"cg09415366",-0.00820840815240874,"INPP5A"
"cg09766710",-0.00820794421332016,"OR2G3"
"cg08225551",0.00820738678975185,"KRT33A"
"cg00243480",-0.00820723388809008,"NPAS3"
"cg03364781",0.008206480363166,"ALPK1"
"cg08466030",-0.00820613198124343,"BICC1"
"cg25866895",-0.00820496076001035,"GSTP1"
"cg14011987",0.0082048038793598,"TNXB"
"cg23630179",-0.00820411489742023,"COL4A2"
"cg13801402",-0.0082028423963372,"BCL2L15"
"cg25743268",-0.00820230044665681,"NOTUM"
"cg15414698",0.00820205561634176,"ARHGEF10"
"cg05954147",-0.00820119975848582,"GRM8"
"cg16755922",0.00820029235809717,"FOXK2"
"cg04934305",0.00819892175791534,"PADI2"
"cg10817916",-0.00819801679433725,"CYB561"
"cg25625457",0.00819761758559236,"LAX1"
"cg22723876",-0.00819664846024799,"C6orf10"
"cg20548231",-0.00819577004750974,"C22orf27"
"cg24378421",0.00819398894328609,"MTMR9"
"cg03942599",0.00819346077910069,"TRPC6"
"cg14812743",0.00819259635933102,"PDE7B"
"cg04481077",0.0081917612995867,"HEATR2"
"cg15584547",-0.00819111816609045,"BTBD1"
"cg20002901",-0.00818867185047838,"RAMP1"
"cg08849813",0.00818682347756839,"SERGEF"
"cg03483626",0.00818522813175428,"KCNA3"
"cg16077055",0.00818385410798824,"NCK2"
"cg26284388",-0.00818314746451396,"LHPP"
"cg18389510",-0.00818248894410216,"RPS6KA3"
"cg01966791",-0.00818203120147797,"MIR1914"
"cg12686314",0.00818190023694459,"MYOF"
"cg11830096",0.00818159065794971,"PCDHGA4"
"cg09583374",-0.00818156747557473,"ITGA5"
"cg02629093",0.00818101384670687,"PARP11"
"cg26749518",-0.00818088255547787,"KLK9"
"cg02935635",-0.0081789439150725,"BCORL1"
"cg14557202",-0.00817885945237571,"ZNF385A"
"cg13228701",-0.00817762834471769,"ODZ4"
"cg10298741",0.00817540768973434,"ZFHX3"
"cg03077077",0.00817468292357311,"TMEM155"
"cg10860521",-0.00817262834199461,"CDX4"
"cg20811514",-0.00817184740231439,"TBCC"
"cg00459243",0.0081711903373603,"ZBTB12"
"cg15207885",0.0081700906779912,"BAZ1B"
"cg00059879",0.00816973537553354,"GALK2"
"cg26359488",0.0081692227889028,"C1orf77"
"cg07664579",0.00816763100185562,"SLC6A3"
"cg00091063",0.0081671984443666,"ACAA1"
"cg05488778",-0.00816697654222375,"ARHGEF10"
"cg20784693",-0.00816688214223853,"HDAC4"
"cg26409826",-0.00816650821504977,"CADPS"
"cg21684654",0.00816299286402251,"PCOLCE"
"cg02981071",-0.00816079125333383,"CGB"
"cg20334079",-0.00815882190419022,"TNFRSF19"
"cg05442111",-0.00815777027807109,"NAALAD2"
"cg22586569",-0.00815653588730313,"FBXL18"
"cg21599215",-0.00815589877508614,"LOC150786"
"cg00909514",0.0081533174239333,"C1orf106"
"cg05541267",-0.00815277850322671,"CISH"
"cg21537187",0.00815214491849671,"MTPN"
"cg08241360",0.00815188034306459,"FAM125B"
"cg25593194",0.0081515106293945,"PADI2"
"cg00021476",-0.00814984310911894,"KIAA0182"
"cg16310958",-0.00814935487746218,"ABHD12"
"cg00913556",-0.00814860613208583,"IFT140"
"cg08682036",0.0081468899554647,"HNRNPF"
"cg04460093",-0.00814447343503268,"GALNT9"
"cg06687305",-0.00814281608306029,"CCDC17"
"cg01745539",0.00814158842323612,"HLA-DQB1"
"cg11918049",0.00814100337209255,"MAP4K4"
"cg07665352",-0.00814091436643519,"AKR1C3"
"cg02501166",-0.00813948430335418,"TMEM132C"
"cg09729598",-0.00813945416468245,"CDH6"
"cg24149364",-0.00813908064664596,"RPL36AL"
"cg09329516",-0.00813792777491297,"SLC43A2"
"cg00674365",0.00813786297069584,"ZNF471"
"cg02030454",0.00813717957045681,"GJB3"
"cg13172001",-0.00813716371288413,"SMYD1"
"cg05487635",0.00813647290298537,"ARMC4"
"cg08522473",-0.00813585942306911,"TAGLN3"
"cg09506081",0.00813530187825807,"DPP6"
"cg07902156",-0.00813477712964559,"LPCAT1"
"cg18228116",-0.00813432011352578,"JAKMIP3"
"cg06689619",0.00813423932999612,"METAP1"
"cg22997113",-0.00813349285511847,"HOXA4"
"cg18486231",-0.00813268373351911,"RNASE4"
"cg20252837",0.00813229691384535,"UCKL1"
"cg08742095",0.00813042767252659,"CALU"
"cg24499605",-0.00812867601670774,"PRDM16"
"cg26442810",-0.00812804154862848,"ERBB2IP"
"cg00541956",-0.00812478420405415,"ZNF256"
"cg08936645",0.00812118436811916,"TBC1D1"
"cg01245880",0.00811989823024391,"SEC14L4"
"cg07778180",0.00811970326383096,"CCL4L1"
"cg00286102",0.00811923874595054,"GATA5"
"cg13968390",0.00811844810920508,"SULT1C2"
"cg00219169",-0.00811693671953252,"DIP2C"
"cg14483391",0.0081167927192657,"HTR3D"
"cg02187259",0.00811643209837657,"FAM49A"
"cg06789517",-0.00811619731706888,"SYT6"
"cg08442823",-0.00811378290120868,"PHF21A"
"cg12694124",0.00811359087913254,"TSC22D1"
"cg02441149",0.00811315574583813,"EFNB2"
"cg17658874",-0.00811281699574222,"RBMS3"
"cg12966778",-0.00811190457324247,"EMR2"
"cg05761882",-0.00811090140703838,"CAPN2"
"cg03455762",-0.00811066131387379,"XPNPEP2"
"cg02244386",0.00811039687685882,"GRB14"
"cg27164770",0.00810978807750492,"GPC6"
"cg15338917",-0.00810846455595724,"LOC440905"
"cg08458068",-0.00810772907223044,"TCEAL5"
"cg23136742",-0.00810580735210223,"KCNK3"
"cg15988569",0.00810379649790041,"PNLIPRP2"
"cg23876203",-0.00810290817310752,"HOXA3"
"cg04895001",-0.00809923256814977,"OR2AG1"
"cg27195326",0.00809774961270202,"CNTN1"
"cg15214366",-0.00809762643655711,"CDX2"
"cg01601573",0.00809759475300009,"GAB1"
"cg27226511",0.00809646199496902,"C16orf75"
"cg16316472",-0.00809491740165757,"CCNI"
"cg09018739",0.00809433784216504,"CPNE2"
"cg04011173",-0.00809375540441058,"GHRLOS"
"cg15830864",-0.008093572750393,"RNF220"
"cg20553766",-0.00809202102093469,"MC3R"
"cg03088219",-0.00809197146399789,"GPM6A"
"cg15282281",0.00809194113464147,"MIR346"
"cg17147440",0.00809176292737166,"TPM1"
"cg20084219",-0.00809168080182865,"C17orf98"
