"ProbeID","beta_auto","UCSC_RefGene_Names"
"cg25705508",-0.000806572744990077,"CHIT1"
"cg01722584",0.000806389780879536,"LOC643406"
"cg19653967",0.000806130806602863,"SLC1A2"
"cg20033652",0.00080538430710745,"NIN"
"cg06949439",0.000804956594072525,"RASSF5"
"cg23991636",0.00080488485590592,"IGF2BP3"
"cg08288016",-0.000804056107498016,"FAT1"
"cg21161394",-0.000803758857602386,"CD247"
"cg18173770",0.000803722480491014,"MGAT5B"
"cg08336938",0.000803521007119447,"KIRREL3"
"cg09858022",-0.00080346511189972,"RARA"
"cg26890182",-0.00080340348354971,"ACMSD"
"cg02146933",0.000803360914576754,"MBLAC2"
"cg06710464",0.000803204907456777,"BAIAP2"
"cg03245641",0.000803141815704042,"GPHA2"
"cg23598378",-0.000803037101886409,"C6orf132"
"cg13765621",-0.000802378134156739,"CD1D"
"cg16523158",-0.000802109052279199,"CCR6"
"cg22320059",0.000801845099412522,"MYO7A"
"cg07954572",0.000801603946654676,"TESC"
"cg18896032",0.000801600035194812,"SSRP1"
"cg09008322",0.000801385224225282,"NSD1"
"cg04317399",-0.000801196275777373,"HOXA4"
"cg20263853",0.000801188732938146,"RERE"
"cg02973993",0.000800976639279891,"COMMD7"
"cg00762550",0.000800770374525165,"LIG3"
"cg10044101",0.000800248807202631,"VNN2"
"cg12187358",0.000799887031325329,"LAYN"
"cg19071976",0.000799600637412878,"TNXB"
"cg19981475",-0.000799524482600335,"ACSS3"
"cg11541897",0.000799523427465082,"ARSB"
"cg23854103",-0.000799424530614948,"GNG7"
"cg25332499",0.000799107762909318,"BATF2"
"cg10234998",-0.000798903330700239,"GABBR1"
"cg20370839",-0.000798671985126021,"SLC20A2"
"cg20082779",0.000798465782078493,"PAX4"
"cg09394785",0.000797837191538586,"ASCL2"
"cg11076954",0.000797634734677707,"SLC43A2"
"cg24269617",0.000797485797091827,"WDR33"
"cg27299047",-0.00079665852196463,"MAD1L1"
"cg23566447",-0.000796463866428867,"LOC285740"
"cg04344683",-0.000795785137222341,"CCDC30"
"cg20322862",0.000795734850554633,"TGIF1"
"cg21265072",0.000795547096200047,"RNF157"
"cg05376185",0.000795389976170194,"MOBKL2C"
"cg13903421",0.000794784396339206,"WNT6"
"cg09298484",0.000794575698871966,"TSGA10"
"cg03064067",0.000794335801904468,"SLC6A15"
"cg07377859",0.000794201436814454,"LMF1"
"cg26796642",0.000794071748588881,"CHD5"
"cg14135807",0.000793765513278422,"UCHL3"
"cg11428546",-0.000793671016386092,"AFF3"
"cg09363604",0.000793227372363764,"MIR575"
"cg03991807",0.000792687935116178,"FLOT1"
"cg16925177",0.000791977102489384,"KCNB2"
"cg06173513",0.000791735641174979,"LOC145474"
"cg13723011",0.000791255206045078,"GLT8D1"
"cg09187413",-0.000791138828672227,"TAP2"
"cg13698691",0.000791102428103737,"TNXB"
"cg14513730",-0.000790872361796,"INPP5A"
"cg07737560",-0.000790195026225754,"ANO4"
"cg25356611",-0.000790171601399572,"HCCA2"
"cg04293085",0.000790111898899239,"ADRA1D"
"cg03260643",0.000790041837878862,"INPP5A"
"cg03393017",0.000789705790650283,"LRCH3"
"cg26661640",0.000788780450793895,"NRXN2"
"cg11308643",0.000788643839921001,"GRIA4"
"cg04557677",-0.000788568482907737,"JAK3"
"cg27438980",-0.000788489719776382,"IGF1R"
"cg01622385",-0.000788298050313864,"DPP10"
"cg23847843",-0.000787747290481317,"ZSCAN23"
"cg26235490",0.000787709184394799,"ABR"
"cg18906596",0.000787633182751401,"ANKFY1"
"cg22670147",-0.000787600928513204,"DPP10"
"cg03850035",0.000787366127260772,"EPHA4"
"cg17236870",0.000787113511990782,"GRID2"
"cg01281718",0.000785221855432727,"SMAP1"
"cg24818699",0.000784897461335166,"C13orf30"
"cg06925502",0.00078489136218702,"EFNA5"
"cg24775940",0.0007848046367394,"PRMT10"
"cg18414381",0.000784752605832918,"EHF"
"cg07454742",-0.000784682189105507,"ASB16"
"cg27177709",0.000784190679547047,"BCL2A1"
"cg22116041",0.000784177042302534,"TMEM154"
"cg24851084",0.000784067943409352,"SMURF2"
"cg16682454",0.000783599340107526,"GAS7"
"cg04983516",0.000783506949239365,"ODZ4"
"cg02878439",0.000783372253872226,"ZCCHC14"
"cg13359998",0.000782726737166948,"GALNT2"
"cg03534410",0.000782712927358167,"TMEM40"
"cg03606215",0.000781971172727572,"GPR125"
"cg08799816",0.000781681932157564,"RADIL"
"cg01094309",0.000781215307661366,"RPS6KA2"
"cg20813374",0.000781068283891733,"FKBP5"
"cg15146621",0.000780997509176906,"TGFBI"
"cg17246140",0.000780456714074341,"HAAO"
"cg00986119",0.00078041037243023,"SERINC5"
"cg00860090",0.000780133798942678,"ITPKB"
"cg24889512",-0.00077955652652413,"ZNF492"
"cg19005438",-0.000779471876128528,"FOXB1"
"cg00386405",-0.000779468581038198,"ZNF536"
"cg19247032",0.000779116536568109,"TFF1"
"cg26112170",0.000778190361809299,"ADPRHL1"
"cg17643729",-0.000778124104925046,"LOC344595"
"cg23459424",0.000777681934289638,"BRE"
"cg04156940",-0.00077753831680052,"EGFR"
"cg10935612",-0.000777019829689187,"UBE2QL1"
"cg26562691",0.000776923884278069,"PRKCB"
"cg02474600",-0.000776905174873758,"KNDC1"
"cg08293075",-0.000776860683992498,"PBX2"
"cg15602298",-0.000776749182845574,"FCRL3"
"cg06784036",0.000776698752790519,"SPIC"
"cg07354679",0.000776687971229844,"CACNA1H"
"cg05318454",0.000776530216644259,"EML2"
"cg13571460",-0.000776520346959943,"LHX6"
"cg23743554",-0.000775203727975603,"LTBP3"
"cg22690720",0.000774754799201707,"SAC3D1"
"cg23201830",-0.000774532973253785,"WDR69"
"cg24428232",0.000774502553330808,"MIR921"
"cg01513538",-0.000774483529674805,"RCL1"
"cg27020362",-0.000774196124890699,"MGC29506"
"cg07484403",-0.000774141056818093,"TMEM161A"
"cg00378510",-0.000774118725328759,"LINGO3"
"cg02281489",-0.000774039784332144,"TWIST2"
"cg16413763",0.000773357705355458,"MYO10"
"cg18919209",-0.00077319757776242,"MAML2"
"cg21871091",0.000771516418502103,"HLCS"
"cg10461878",0.000771176168815406,"IQCJ"
"cg21625520",0.000771096793789869,"SUOX"
"cg12754824",-0.000771081588797376,"CREM"
"cg08603829",-0.000770959760297368,"LAYN"
"cg06241689",0.000770884251426288,"C2orf72"
"cg19935055",0.000770750382819869,"KDM2A"
"cg04699227",-0.000770102530688166,"CD44"
"cg16163535",-0.000769869213523052,"SLC12A7"
"cg04100532",0.00076981477980127,"UNC80"
"cg06139908",0.000769508885735592,"VSTM2A"
"cg14965639",-0.000769369580932617,"STON1-GTF2A1L"
"cg18027810",-0.000769038232491241,"TMEM67"
"cg13212362",0.000768940292699121,"ECE1"
"cg11264947",0.000768786040849487,"COL23A1"
"cg00417304",-0.000768755701207968,"PRDM11"
"cg18513357",0.000768582037515367,"TRPC7"
"cg17522907",-0.000768334848056488,"BSG"
"cg09247619",0.000767827850644279,"PTPRC"
"cg12768605",0.000766926006855811,"LYPD5"
"cg16849024",-0.000766837038177362,"B3GNT8"
"cg19419291",0.000766375483457446,"ELL2"
"cg20132903",-0.000766352067335396,"NXN"
"cg11798406",0.000766064216174724,"NCRNA00114"
"cg19567193",0.000766013138571106,"RBPMS2"
"cg01287079",-0.000765865740759218,"FOXO3"
"cg09473826",0.000765557193103929,"TNR"
"cg20706597",0.000764924036391748,"HDAC4"
"cg18567504",0.000764721305627336,"VTI1B"
"cg24019851",0.000763868679724733,"SEMA3B"
"cg16038636",0.000763507066275557,"FOXJ1"
"cg02771336",0.0007629705360831,"ASAP1"
"cg05257202",0.000762948003763058,"UBAC2"
"cg11142013",0.000762454332763908,"MIPEP"
"cg08455772",0.000762297145429381,"FLJ12825"
"cg07769588",-0.00076221962513072,"ATG4D"
"cg17540765",0.0007620114174804,"RECQL5"
"cg22695339",-0.000761701881470833,"CHD3"
"cg03393444",-0.00076152077525471,"MADD"
"cg23781467",-0.000761145353768234,"VARS"
"cg17285922",0.000760119385481382,"RAB38"
"cg25159159",0.000760085595243342,"NUDT18"
"cg00146645",0.000760034284716822,"HIST3H2BB"
"cg18438777",0.000759740055757261,"NPY5R"
"cg08460387",-0.00075972312569478,"MAN1C1"
"cg26557834",-0.000759580616468588,"SGK1"
"cg12682573",-0.000759230574831386,"MIR451"
"cg12762799",-0.000759068619649368,"CLEC4E"
"cg02935097",0.00075903964564881,"BRDT"
"cg05157492",-0.000758378866665938,"CLIC1"
"cg02652202",-0.000758372979982904,"GNB5"
"cg08110272",-0.000758041023573662,"CMKLR1"
"cg04392488",0.00075748197036428,"TP73"
"cg25626999",0.000756948142419388,"NCLN"
"cg00339769",0.000756664992471221,"GPLD1"
"cg09577455",-0.000756289014893013,"GABBR1"
"cg27329908",0.000756213008340125,"SCN5A"
"cg20315739",0.000756177779364629,"PLA2G4E"
"cg13922494",0.000756050676985691,"EFNA5"
"cg26628795",-0.000755996765703571,"BUB1"
"cg24858440",-0.000755813433340025,"GNAL"
"cg07427642",-0.000755761728429337,"COL23A1"
"cg16087679",0.000755448055698753,"SLFN13"
"cg24268161",-0.000755425089715496,"SYNGR1"
"cg13843840",0.000755387342186039,"ZMIZ1"
"cg16477774",0.000755132955419575,"LTBP3"
"cg03948781",-0.000754710899901037,"DSTYK"
"cg16998950",-0.000754578689071416,"ELL2"
"cg20018806",-0.000754495382967942,"TCN1"
"cg02969426",-0.000754310243750531,"KCTD4"
"cg15113168",-0.000754140040395284,"ODZ4"
"cg02185248",-0.000754049411913793,"RPTOR"
"cg25554340",0.000753273125747738,"BAHCC1"
"cg13712852",-0.000753250369809966,"VAMP5"
"cg13112404",0.000752371959790329,"C1orf14"
"cg22026616",-0.000752333776761163,"BTBD19"
"cg21621782",0.00075202397295104,"HDAC4"
"cg01746532",-0.00075200329691304,"HSPBP1"
"cg09504692",0.000751930916513096,"LOC100271832"
"cg23722790",0.000751458654772398,"SLC35D1"
"cg04246167",0.000751257067973903,"C3orf67"
"cg14372606",-0.000751089908030772,"EEF1DP3"
"cg25185947",0.000750715991424561,"C3orf66"
"cg06201861",-0.000750689367575669,"CRISPLD2"
"cg06687305",-0.000750682508799866,"CCDC17"
"cg26950531",-0.000750611572271239,"DPF1"
"cg19406367",-0.000750494807334684,"SGIP1"
"cg20682720",0.000750236856505282,"COL9A1"
"cg16323330",0.000749587396474787,"MSI2"
"cg12438576",0.00074948047625423,"NOX4"
"cg22472023",0.000749353083481943,"SULT2A1"
"cg25637966",0.000749313485370111,"TMPRSS4"
"cg05807991",0.000749003176420319,"TRAM1L1"
"cg03469790",-0.000748776482802257,"GABRD"
"cg07307830",0.000748390121532928,"FSIP1"
"cg08888956",0.000748098477505406,"NTS"
"cg04571584",0.000746987646535353,"WNT2B"
"cg06737494",-0.000746117046344131,"GHSR"
"cg26814276",0.000746067385024472,"GALNTL6"
"cg02335141",-0.00074583749546341,"CCR6"
"cg17157462",0.000745819337861669,"C13orf36"
"cg09971881",0.000745681542127727,"NRXN3"
"cg22402850",0.000745622916941809,"PSORS1C1"
"cg09842420",0.000745556729973172,"PARL"
"cg01439383",-0.000745167139665689,"AMZ1"
"cg17328716",0.000744980358702356,"LOC650226"
"cg14751503",0.000744809513103579,"EIF3F"
"cg20320472",0.000744707510702641,"KDM2A"
"cg14505439",0.000744646025336535,"RAPGEF1"
"cg27367170",-0.000744547700125458,"NET1"
"cg07477009",0.000744545884659987,"UGGT2"
"cg16383109",-0.000744494684584713,"MPG"
"cg18786535",0.000744341730482288,"CCDC67"
"cg22143698",-0.000744201994051031,"ANKRD33B"
"cg04221461",0.000744089523574975,"AKT3"
"cg08448725",-0.000743341909953573,"TOX3"
"cg00335252",-0.000743245051209717,"RBMS1"
"cg07195941",-0.000742633424713049,"RUNDC3A"
"cg25899969",-0.000742219217586819,"RPTOR"
"cg16241309",-0.000741811033804303,"C1orf94"
"cg05243389",0.000741720097166722,"MYEF2"
"cg14688342",0.000741502750595827,"EGFR"
"cg15549973",-0.000741015393040825,"C1orf204"
"cg14918082",-0.000740909103317201,"KCNAB3"
"cg12895370",0.000740716586568413,"ACRBP"
"cg20906524",0.0007405965203761,"OCA2"
"cg18794839",0.000739743160015713,"KCNK2"
"cg21156662",-0.000739148536100443,"NDUFS6"
"cg00403955",-0.000739019980946707,"LITAF"
"cg04503912",0.000738738183548511,"DSPP"
"cg18841796",0.000738489191381708,"RAPGEF6"
"cg06372654",-0.000737327514810232,"IMPDH1"
"cg18967835",-0.000737223890764783,"GPR18"
"cg00055529",0.00073715193750276,"FBXO47"
"cg05718255",0.000737092620537646,"HMOX1"
"cg11664987",0.000736540460995398,"EPHA10"
"cg07345934",0.00073613809482303,"FABP3"
"cg02547054",0.000736052463957152,"VDR"
"cg22964469",-0.000736016788652662,"SORL1"
"cg00747290",-0.000735669801206405,"KCNG3"
"cg16317516",-0.000735405410625579,"MADD"
"cg01019875",0.000735119650909852,"SLC16A11"
"cg20439283",-0.00073508063166324,"GRM6"
"cg09715285",0.000735047852696998,"GLB1L"
"cg07686528",0.000734540395497445,"JMJD1C"
"cg00695821",0.00073431163671805,"KCNAB1"
"cg24368848",0.000733408357597008,"ZSCAN1"
"cg07777052",-0.000733295422300944,"SCFD2"
"cg12865675",-0.000733125617723892,"CANX"
"cg14575602",-0.000732743915380581,"MTX2"
"cg00783748",-0.000732696866197847,"LHX9"
"cg06791405",-0.000732540527663477,"CPSF6"
"cg16403669",0.000732256605605429,"FAM78B"
"cg00501765",0.000731998913320284,"C1orf105"
"cg18665871",-0.000731817462481135,"FOXP1"
"cg03187301",-0.000731127767450008,"MCRS1"
"cg05266663",-0.000731103481606586,"EPHB2"
"cg08359761",-0.000730630792593688,"MYBPC2"
"cg15817440",0.000730096047438699,"C14orf37"
"cg21073650",0.000729616584270297,"PLA1A"
"cg18780217",0.000729514507908998,"ALDH2"
"cg09151801",0.000729513310472391,"C1orf70"
"cg15089806",-0.000729496279921962,"SLC2A1"
"cg04250732",0.000729343809023391,"CCL22"
"cg09798996",0.000729164101856117,"NOTCH4"
"cg05051976",0.000728890305327471,"CPM"
"cg11773468",-0.000728704847278218,"MAMSTR"
"cg19906284",0.000728694736862784,"TTN"
"cg05083128",-0.000728590926793232,"WDR1"
"cg20363022",-0.000728392838825821,"ARHGEF7"
"cg04348201",-0.00072792288175711,"DTX1"
"cg05298628",-0.000727722423756019,"VPS37B"
"cg22515937",-0.000727559991800214,"FCRL1"
"cg11728497",-0.000726815432786284,"CDKN1B"
"cg13714797",0.000726802970677963,"KDM4C"
"cg07084941",0.000726673935050039,"MIR1207"
"cg18902697",0.000726615193601432,"FHDC1"
"cg14666310",0.000726308699811076,"CEACAM5"
"cg11361831",-0.000726063946900766,"SAFB2"
"cg01704534",0.000726037291653184,"RBM47"
"cg16465929",-0.000725178937621471,"PDSS2"
"cg15863841",0.0007249954533403,"PLD1"
"cg01810926",0.000724951229313775,"CPT2"
"cg22365446",-0.000724458566734241,"MAD1L1"
"cg06563089",0.000724433896104342,"KCNC2"
"cg23916679",-0.000723554326351151,"UGT2B4"
"cg18425908",0.000723472810948478,"METTL14"
"cg11991566",0.000722614993558247,"SPO11"
"cg09332506",0.000722550126127982,"COPA"
"cg12302983",-0.0007224771721186,"UBE2E2"
"cg14905320",0.000722162069325312,"FRAS1"
"cg17969540",-0.000721934842524466,"GRIN2D"
"cg11051158",0.000721703135496582,"C2orf3"
"cg27476859",0.000721638087834228,"GNA12"
"cg11114503",0.000721604995233302,"LTBP2"
"cg05477165",-0.000721502356234069,"HS6ST1"
"cg06333725",0.000721221079212097,"SGMS1"
"cg05396897",-0.000721143711776815,"NLRP3"
"cg11039729",-0.00071993180683183,"CCNY"
"cg06579354",0.000719850883582473,"CYP2F1"
"cg22144328",0.000719818905486677,"RNF222"
"cg26252077",0.000719727741048241,"NFIA"
"cg09320190",-0.000719601525885468,"WNT3"
"cg13799263",0.000719507726886897,"SGMS1"
"cg06682024",0.000719260588931803,"MERTK"
"cg24550644",-0.000718931191053952,"MYO1D"
"cg21229954",-0.00071859782892609,"USP6"
"cg26751645",0.000718577115893629,"RBPJL"
"cg12977942",0.000718460063933755,"FLJ42709"
"cg02966899",0.000718457294278122,"ZNF609"
"cg14127188",0.000718288930710879,"FCN2"
"cg02217022",0.000718219377466268,"TBCD"
"cg14478768",0.000717862487679348,"HMHA1"
"cg18715243",0.000717222019528896,"GPR124"
"cg09307264",0.000717081330884225,"INCA1"
"cg01349368",0.000716864584736282,"TULP3"
"cg13416889",0.000716817717634313,"ZNF609"
"cg02147126",0.000716739858189057,"AZU1"
"cg07906495",-0.000716627828924456,"G2E3"
"cg00984696",0.000716438120385716,"KALRN"
"cg26675329",-0.000716052475395227,"IL18RAP"
"cg00869582",0.000715823562218334,"SNX29"
"cg14334161",0.000715820242724149,"NODAL"
"cg17680611",0.000715776024597913,"TPM4"
"cg01256278",0.000714960199442542,"CYTH3"
"cg18752774",-0.000714819832601426,"NLRP14"
"cg25023291",0.00071416046852382,"TAS2R42"
"cg22504024",-0.000714052734071621,"CUX2"
"cg15556502",0.000713925183342977,"MIR129-2"
"cg15727545",-0.000713636734049696,"CHD5"
"cg12419932",-0.000713129575879253,"KIAA0427"
"cg20805367",-0.000713126262345849,"C17orf49"
"cg00161556",0.000712945880549545,"ZDHHC13"
"cg07144666",-0.000712809363190038,"KDELR2"
"cg24459209",0.000712797634993119,"PRG3"
"cg10801607",0.000712520022434918,"SLC3A1"
"cg03392386",0.000711378199471053,"IGSF9B"
"cg07308243",0.000711346262346495,"KIAA0513"
"cg00721193",0.000711199701013676,"ARVCF"
"cg27162435",-0.000711171160930414,"KCNAB3"
"cg00516678",-0.00071072238603136,"AQP1"
"cg06960700",0.000710543190825892,"RPS6KA2"
"cg07232033",-0.000710390107424609,"AGAP1"
"cg18890364",-0.000709908756639672,"RELA"
"cg21293934",0.000709331318879273,"ANKRD30B"
"cg05397490",0.000709070456146305,"N4BP2L2"
"cg09503608",0.000709005352062,"C6orf26"
"cg17641904",-0.00070898798969311,"C9orf4"
"cg05075579",0.000708923170215263,"SORL1"
"cg05086789",0.000708799788823782,"LOC387647"
"cg13466988",-0.000708187951910163,"VPS13D"
"cg04471701",-0.000708180704425056,"LCA5"
"cg07792427",-0.000707953644123223,"CDC14A"
"cg11915001",0.000707645842857417,"ZNF844"
"cg05596552",0.000707210721127895,"NAALADL1"
"cg18447402",0.000706851081554038,"MRPS33"
"cg23181260",0.000706763649055361,"HIVEP2"
"cg10902033",0.000706634353104261,"LOC25845"
"cg26417427",-0.000706190925270265,"GANAB"
"cg19283806",0.000705859726337407,"CCDC102B"
"cg02283735",0.000705509156471823,"PTPRF"
"cg26350754",0.000705191753735908,"HLA-DPB1"
"cg20022216",-0.000705107054688478,"UBE2K"
"cg01185345",-0.000705069252353847,"STK24"
"cg00675324",0.000705058742584621,"RELL1"
"cg00471059",-0.000704972474568139,"RASGEF1C"
"cg07273304",0.000704934315777742,"ANXA13"
"cg02186444",0.000704690468060253,"ARMC7"
"cg24741609",-0.000704670083687082,"GLIS1"
"cg03046925",0.000704519362936238,"TRIM15"
"cg11281320",0.000704146094430114,"GRIK4"
"cg04638014",0.000703850588211673,"ARL9"
"cg19978550",0.000703551551596797,"ACVR1C"
"cg07023208",-0.000703070362466285,"TAP2"
"cg17035366",-0.000702859008114365,"SLC2A13"
"cg17169397",-0.000702695764961955,"PDE1C"
"cg01494454",-0.000702520019102508,"BCAT1"
"cg15507901",-0.000702230772670499,"CCDC54"
"cg27485596",-0.000701741206156233,"ARHGEF7"
"cg03173502",-0.000701720527350607,"JARID2"
"cg06895124",0.000701513785345433,"EIF2C2"
"cg00238349",0.000701351399115348,"WDR51A"
"cg02487987",0.000701329700361088,"ITGA1"
"cg00330953",0.000701260082145299,"C6orf27"
"cg09903452",-0.000701246853429154,"SEPT9"
"cg18488733",0.000701178910317919,"MIR1276"
"cg02600973",-0.000701139084333344,"KCNG1"
"cg26034658",0.000701071968643429,"PACS1"
"cg15612947",0.000700882334696655,"TRIO"
"cg17936236",0.000700478218759393,"CREG1"
"cg12449049",-0.000700475179086768,"CMAH"
"cg04267828",0.000700354651888056,"C16orf74"
"cg07361874",0.000700193171002299,"KIF3A"
"cg07189962",0.000700155010835443,"ESR1"
"cg14717906",0.000699985968249006,"MATR3"
"cg24012925",0.000698646540465041,"SRXN1"
"cg14295062",0.000698157787746524,"ENTPD2"
"cg06326865",0.000697836474325156,"CBFA2T3"
"cg05945425",-0.000697355211674562,"IGSF21"
"cg13895650",-0.000697006859985422,"TLE1"
"cg23522611",-0.000696685694271894,"FOSL2"
"cg26710371",0.000696592713659627,"LDLRAD3"
"cg13709982",0.000696503762467145,"SARDH"
"cg24797276",0.000696235757816775,"ENOX1"
"cg02970679",0.000696001008256878,"EPX"
"cg22300806",-0.000695812215688413,"SCTR"
"cg13580827",0.000695565607311823,"APBA1"
"cg26819160",-0.000695457534655432,"CD81"
"cg07085815",-0.000695344588508282,"SERPINE2"
"cg14479427",-0.000695333271840084,"KIAA0649"
"cg27049094",0.000694943126651549,"HK2"
"cg25330029",-0.000694790884472889,"ARHGEF10"
"cg05854695",-0.000694395695143148,"TRPC3"
"cg05055833",-0.000694236558936283,"SNORD115-15"
"cg16509158",0.000693885736873721,"MAML2"
"cg07379893",0.000693855009253021,"IGSF9"
"cg18761929",-0.000693227356061287,"DPH2"
"cg03711840",0.000693152443572568,"PLXNA1"
"cg27000590",0.000693048849982577,"PRAGMIN"
"cg15352367",0.000693045885872534,"RBM9"
"cg25927551",0.000692540364718708,"LOC285830"
"cg03046247",0.000692438278492444,"EGFR"
"cg01823925",0.00069223144706757,"ADAM19"
"cg15878619",0.000692051776971127,"TUBB"
"cg15945235",0.000691683845648731,"ANKRD22"
"cg26422488",0.000691154616604416,"MYO10"
"cg00292971",0.000691143964987268,"FAM131B"
"cg16595750",0.000690921893350122,"FGFR2"
"cg01706498",0.000690597906554471,"KLHL6"
"cg11835355",0.000690584512665879,"APOL3"
"cg07831277",0.000690141714226901,"PIP4K2A"
"cg00904578",0.000689810032529332,"GNA13"
"cg17779764",-0.000689076305392167,"CCNJL"
"cg19547141",0.000688497913546794,"MLL"
"cg27138901",0.000688432426801709,"CLEC2D"
"cg16230553",-0.000688132593754642,"MAST4"
"cg03826252",0.00068808626093077,"WDR86"
"cg26874450",0.000687758911867081,"CAPN11"
"cg24368962",0.000687239452910544,"SIK2"
"cg04147875",-0.00068716784961076,"IFT140"
"cg04512965",0.000687087186167054,"RFX2"
"cg27392551",0.000687042614330175,"C1orf223"
"cg01833234",-0.000686943023818012,"DNHD1"
"cg15825321",-0.0006869065240356,"ARHGAP23"
"cg20925811",-0.000686773460836905,"MMP9"
"cg21992696",0.000686110506732928,"MBOAT2"
"cg09729598",-0.000686097324839724,"CDH6"
"cg08063911",0.000686082201644384,"TCF7"
"cg03945895",0.000685998133534689,"PRDM2"
"cg00766289",-0.000685627633069276,"TSPAN9"
"cg21964800",-0.000685338234416413,"LGALS12"
"cg15988970",0.000684837125709575,"DNAJC15"
"cg26927230",-0.000684817551100737,"NOL3"
"cg21633669",0.000684786077607297,"SPTBN1"
"cg05045335",0.000684767096177611,"RERE"
